,"ID","elevation","gridID","island","year",".geo","reference_new","reference_old","strata","upland_old","upland_new"
1590,1237459,386,5414746,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.85175368774748,-17.54666265973985]}",711,712,712,1,0
1591,2121186,539,7034813,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.84851975272466,-17.62993648657772]}",711,712,712,1,0
1592,6895645,426,13378288,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8258822075648,-17.957102913054058]}",711,712,712,1,0
1593,6690095,389,13106280,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.25410910350462,-17.940663743354662]}",711,712,712,1,0
1594,5690440,448,11801529,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.17703365212714,-17.874098580801416]}",711,712,712,1,0
1595,1227312,561,5394461,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.06519339925427,-17.544506703057962]}",711,712,712,1,0
1596,368641,636,3437793,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0792071176865,-17.443446233594514]}",711,712,712,1,0
1597,1762102,400,6442543,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.44491126985156,-17.59598016883801]}",711,712,712,1,0
1598,4897326,517,10779035,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.59519484260295,-17.823972587947537]}",711,712,712,1,0
1599,3024735,440,8281285,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8070175865983,-17.69461518703433]}",711,712,712,1,0
1600,4125763,541,9779995,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.69679430123682,-17.772229627582263]}",711,712,712,1,0
1601,7462800,475,14126673,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.24117336341328,-17.993484682060895]}",711,712,712,1,0
1602,3782237,412,9311483,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.59142191840965,-17.748514104081508]}",711,712,712,1,0
1603,5953620,497,12137339,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.94203437380145,-17.892693707182687]}",711,712,712,1,0
1604,322363,548,3296149,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.18538798426948,-17.435630890622676]}",711,712,712,1,0
1605,15117958,472,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.27279863569612,-16.609899481460005]}",711,712,712,1,0
1606,214561,503,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93868998185883,-16.775369156794824]}",711,712,712,1,0
1607,15232348,586,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38248293188713,-16.612594427312374]}",711,712,712,1,0
1608,212875,525,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9376120035179,-16.77456067303912]}",711,712,712,1,0
1609,12557681,403,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.53097444835208,-16.515576376627465]}",711,712,712,1,0
1610,324503,540,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.983426083008,-16.819296774188274]}",711,712,712,1,0
1611,352867,566,11,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91766940421044,-16.834118976376246]}",711,712,712,1,0
1612,17549150,353,3,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.04669267868326,-16.698832694587836]}",711,712,712,1,0
1613,12253634,473,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.51749971909027,-16.504796593218032]}",711,712,712,1,0
1614,294245,435,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.97641922379185,-16.804205077415062]}",711,712,712,1,0
1615,181945,519,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93060514430178,-16.763511395044446]}",711,712,712,1,0
1616,144581,430,11,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91039305040908,-16.74788070910077]}",711,712,712,1,0
1617,341149,469,11,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90850658831243,-16.827381611745352]}",711,712,712,1,0
1618,12892172,450,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.5565764339495,-16.527164643792602]}",711,712,712,1,0
1619,14943657,467,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4129358200188,-16.602084138488166]}",711,712,712,1,0
1620,8484417,507,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.62341109108797,-16.369240816844396]}",711,712,712,1,0
1621,9821972,451,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.61128383475238,-16.41694135843113]}",711,712,712,1,0
1622,14806071,564,4,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.1919502601254,-16.59965868722105]}",711,712,712,1,0
1623,15277893,479,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.36712174052866,-16.614480889409023]}",711,712,712,1,0
1624,13408763,491,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4980961089533,-16.546298759344353]}",711,712,712,1,0
1625,344474,412,11,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90392518036342,-16.829268073842]}",711,712,712,1,0
1626,345361,602,11,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9195558663071,-16.830076557597707]}",711,712,712,1,0
1627,15277575,384,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.27764953823038,-16.615558867749968]}",711,712,712,1,0
1628,14548609,345,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.45551596448604,-16.587531430885434]}",711,712,712,1,0
1629,214702,477,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.89907427782916,-16.77456067303912]}",711,712,712,1,0
1630,346791,525,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91470496377286,-16.830615546768172]}",711,712,712,1,0
1631,14426562,418,6,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.32993148776615,-16.58456699044784]}",711,712,712,1,0
1632,325758,477,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91066254499432,-16.818757785017795]}",711,712,712,1,0
1633,212201,415,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.89368438612445,-16.773752189283414]}",711,712,712,1,0
1634,330665,366,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90742860997148,-16.821452730870163]}",711,712,712,1,0
1635,241805,354,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.89799629948823,-16.783184499766662]}",711,712,712,1,0
1636,241730,520,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9190168771366,-16.78372348893714]}",711,712,712,1,0
1637,238496,367,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.89637933197682,-16.782106521425717]}",711,712,712,1,0
1638,345415,397,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90419467494866,-16.829807063012467]}",711,712,712,1,0
1639,14823479,617,9,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.81232679533832,-16.592651828004918]}",711,712,712,1,0
1640,14464899,485,6,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.4245240871839,-16.58483648503308]}",711,712,712,1,0
1641,9342524,462,6,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.42937498971816,-16.40211915624316]}",711,712,712,1,0
1642,280978,549,11,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92171182298898,-16.79746771278417]}",711,712,712,1,0
1643,24468367,549,8,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.95488943092806,-16.934370962083975]}",711,712,712,1,0
1644,353820,457,11,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91443546918762,-16.83465796554671]}",711,712,712,1,0
1645,248208,509,11,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91982536089233,-16.785879445619017]}",711,712,712,1,0
1646,227530,601,11,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9128185016762,-16.778872586402898]}",711,712,712,1,0
1647,325003,551,8,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.98288709383752,-16.8195662687735]}",711,712,712,1,0
1648,299551,621,11,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91766940421044,-16.805822044926472]}",711,712,712,1,0
1649,15649921,402,4,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.26255784145718,-16.629033597011755]}",711,712,712,1,0
1650,337090,508,8,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.99124142597984,-16.826303633404407]}",711,712,712,1,0
1651,143060,399,11,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92144232840374,-16.74734171993029]}",711,712,712,1,0
1652,240014,590,8,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93842048727362,-16.783453994351902]}",711,712,712,1,0
1653,15483099,395,6,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3687387080401,-16.621757243210382]}",711,712,712,1,0
1654,15528246,407,4,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.24153726380877,-16.624721683647977]}",711,712,712,1,0
1655,6955116,569,13457188,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8258822075648,-17.961145331832597]}",711,712,777,1,0
1656,14410953,442,4,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.2148572998704,-16.585375474203545]}",711,712,777,1,0
1657,12215510,453,6,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.48273491759488,-16.503988109462313]}",711,712,777,1,0
1658,159557,437,11,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90338619119294,-16.754618073731663]}",711,712,777,1,0
1659,153674,411,11,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90042175075536,-16.752192622464534]}",711,712,777,1,0
1660,2875805,587,8078588,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.4977322085578,-17.679792984846358]}",711,712,172,1,0
1661,2426444,519,7473460,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.43305350810118,-17.64907060212947]}",711,712,172,1,0
1662,14441614,452,6,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.28815982705459,-16.585644968788785]}",711,712,172,1,0
1663,11621267,384,4,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.07714556681492,-16.48727944517769]}",711,712,172,1,0
1664,20694612,521,1,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.7839354580783,-16.81363738789831]}",711,712,172,1,0
1665,149716,28,2538492,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.12394321883568,-17.39682367034871]}",171,171,711,0,0
1666,1062944,119,5063185,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.09429881445976,-17.52725904960286]}",171,171,711,0,0
1667,16547072,82,6,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.36173184882398,-16.659755979728644]}",171,171,711,0,0
1668,19850379,23,1,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.60553004265216,-16.785070961863312]}",171,171,711,0,0
1669,19386738,38,1,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.59367228090179,-16.76863179216393]}",171,171,711,0,0
1670,22329347,91,3,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.99117679412467,-16.869961756212604]}",171,171,711,0,0
1671,21181333,104,3,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.87421614413228,-16.830076557597707]}",171,171,711,0,0
1672,5112666,157,11060030,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.22230874244678,-17.83556085511269]}",171,171,777,0,0
1673,4637475,297,10442979,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.7603950233525,-17.80618594532197]}",171,171,777,0,0
1674,8990685,11,16007306,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.54803329018665,-18.09373666776864]}",171,171,777,0,0
1675,3001838,211,8249842,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8398959259971,-17.69272872493768]}",171,171,777,0,0
1676,376829,32,3462860,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.73102011356178,-17.44641067403211]}",171,171,777,0,0
1677,10035264,25,9,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.74953455697835,-16.42287023930632]}",171,171,777,0,0
1678,7200070,132,6,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.63769430410548,-16.323157242769057]}",171,171,777,0,0
1679,320312,65,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.87212481930558,-16.815254355409735]}",171,171,777,0,0
1680,8650751,55,6,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38032697520526,-16.37813413815718]}",171,171,777,0,0
1681,16643090,6,2,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.57938906788428,-16.670805257723316]}",171,171,777,0,0
1682,13696835,157,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.29381921334453,-16.558965004850435]}",171,171,777,0,0
1683,25539837,156,8,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.9187771565065,-16.97317818235794]}",171,171,777,0,0
1684,46818,6,1923162,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1490062152626,-17.365023309290876]}",171,171,171,0,0
1685,7276836,75,13876667,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.45182372325746,-17.984052371577647]}",171,171,171,0,0
1686,527040,176,3858452,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.03959141365686,-17.46527529499862]}",171,171,171,0,0
1687,4784413,229,10633860,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.19104737055943,-17.813731793708584]}",171,171,171,0,0
1688,1270411,321,5477888,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8579520632079,-17.54989659476267]}",171,171,171,0,0
1689,1077933,67,5095196,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2217697532763,-17.528067533358566]}",171,171,171,0,0
1690,6969106,17,13474822,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.3511271541895,-17.958989375150708]}",171,171,171,0,0
1691,4744062,128,10581319,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.207756034844,-17.811036847856215]}",171,171,171,0,0
1692,9038604,12,16065145,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5421044093115,-18.096701108206233]}",171,171,171,0,0
1693,249983,189,3017482,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.21718834532726,-17.421078183019944]}",171,171,171,0,0
1694,6350853,20,12659715,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.40556506040713,-17.91667872526868]}",171,171,171,0,0
1695,9949366,40,17550987,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.25788202769792,-18.169734140805147]}",171,171,171,0,0
1696,7245969,229,13834242,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.35399718881683,-17.982165909480983]}",171,171,171,0,0
1697,142416,21,2501835,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.16975729832575,-17.39466771366682]}",171,171,171,0,0
1698,1991181,64,6829297,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.74206939155647,-17.619965186924006]}",171,171,171,0,0
1699,5917732,248,12091122,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.26003798437978,-17.88838179381891]}",171,171,171,0,0
1700,382746,37,3478946,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8175278754225,-17.446949663202574]}",171,171,171,0,0
1701,5701546,71,11815941,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.78950043855798,-17.87679352665377]}",171,171,171,0,0
1702,6715864,41,13141188,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.71269448176577,-17.94551464588892]}",171,171,171,0,0
1703,678015,96,4225181,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.62403076322317,-17.48602637806178]}",171,171,171,0,0
1704,9285939,11,16369843,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.43403708063187,-18.11260128873515]}",171,171,171,0,0
1705,45978,139,1912845,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.20640856191784,-17.36421482553517]}",171,171,171,0,0
1706,6104640,32,12335183,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.365585455982,-17.904820963518304]}",171,171,171,0,0
1707,1637766,62,6208297,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.65151921091723,-17.588164825866173]}",171,171,171,0,0
1708,4952597,9,10852015,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.40843509503446,-17.828284501311316]}",171,171,171,0,0
1709,8226292,180,15071574,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.70326217128252,-18.044958147840944]}",171,171,171,0,0
1710,4470610,367,10232541,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.74961523994307,-17.79540616191254]}",171,171,171,0,0
1711,9930954,33,17496046,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.59384736967672,-18.170273129975612]}",171,171,171,0,0
1712,10001763,137,17711942,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.66068202681527,-18.181322407970285]}",171,171,171,0,0
1713,8632829,129,15568762,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.48237101719934,-18.065978725489344]}",171,171,171,0,0
1714,887003,143,4679325,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.12825513219946,-17.507316450295406]}",171,171,171,0,0
1715,832831,75,4558546,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.184848995099,-17.500579085664512]}",171,171,171,0,0
1716,7068435,44,13602707,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.32704773029326,-17.970308147730606]}",171,171,171,0,0
1717,1065912,163,5069151,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.29399430211953,-17.526181071261917]}",171,171,171,0,0
1718,3653727,390,9138846,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.85822155779312,-17.73854280442778]}",171,171,171,0,0
1719,6452064,356,12793857,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.6641854564233,-17.927728003263354]}",171,171,171,0,0
1720,7145897,32,13700865,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.31231993391555,-17.971116631486325]}",171,171,171,0,0
1721,1739551,97,6402998,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.6744262506623,-17.5981361255199]}",171,171,171,0,0
1722,3235973,166,8565665,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9032271535275,-17.708628905466597]}",171,171,171,0,0
1723,968648,6,4856577,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.67954664778176,-17.518365728290078]}",171,171,171,0,0
1724,10118490,14,18085449,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.67415675607702,-18.200456523522035]}",171,171,171,0,0
1725,863110,115,4626598,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0924123523631,-17.50462150444305]}",171,171,171,0,0
1726,6331621,161,12635197,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.4205623513701,-17.92018215487674]}",171,171,171,0,0
1727,7500487,26,14176937,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.579294662074,-17.999144068350844]}",171,171,171,0,0
1728,1572858,13,6081604,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.5235092829302,-17.582235944990984]}",171,171,171,0,0
1729,796670,248,4479303,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.08810043899933,-17.497075656056452]}",171,171,171,0,0
1730,8858841,30,15843576,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.3583091021806,-18.08565183021156]}",171,171,171,0,0
1731,214137,211,2848662,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0759731826637,-17.41326284004809]}",171,171,171,0,0
1732,5565066,117,11641072,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.42460477014862,-17.868978183681932]}",171,171,171,0,0
1733,657470,49,4178750,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8808591029529,-17.482792443038946]}",171,171,171,0,0
1734,1791580,237,6495246,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.47401668505705,-17.598405620105126]}",171,171,171,0,0
1735,4066036,66,9697519,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1735302225191,-17.765492262951355]}",171,171,171,0,0
1736,4043139,81,9665954,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.17191325500767,-17.763875295439945]}",171,171,171,0,0
1737,3518709,64,8950719,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2072170456736,-17.72695453726263]}",171,171,171,0,0
1738,2637618,236,7768071,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.44760621570396,-17.66416229890268]}",171,171,171,0,0
1739,2418905,236,7463008,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.45218762365295,-17.648531612959005]}",171,171,171,0,0
1740,4040439,36,9661969,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.53276650463846,-17.76118034958759]}",171,171,171,0,0
1741,4647276,130,10455060,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.20236614313933,-17.80456897781056]}",171,171,171,0,0
1742,5142753,143,11097732,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.4718607283752,-17.83556085511269]}",171,171,171,0,0
1743,6771057,25,13212629,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.5796585624695,-17.943897678377496]}",171,171,171,0,0
1744,243418,5,2990373,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.98865693704727,-17.420808688434704]}",171,171,171,0,0
1745,5773863,31,11907811,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.4831795009551,-17.877332515824236]}",171,171,171,0,0
1746,3912820,70,9488250,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.49342029519403,-17.752556522860047]}",171,171,171,0,0
1747,751399,88,4383761,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8444773339461,-17.493302731863153]}",171,171,171,0,0
1748,1678917,19,6287542,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.7490762507726,-17.591937750059472]}",171,171,171,0,0
1749,5398940,147,7,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.65628943048677,-16.258748036897686]}",171,171,171,0,0
1750,21827151,174,1,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.82328166752274,-16.853522586513222]}",171,171,171,0,0
1751,13606173,296,6,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.44500567566183,-16.55384460773095]}",171,171,171,0,0
1752,24437822,36,8,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.91392625397225,-16.93383197291351]}",171,171,171,0,0
1753,4996232,45,10,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.68189141608417,-16.243925834709714]}",171,171,171,0,0
1754,20309318,49,5,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.43260892474098,-16.79315579942039]}",171,171,171,0,0
1755,363688,394,11,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90688962080102,-16.84031735183666]}",171,171,171,0,0
1756,16047260,8,9,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.86380026111834,-16.63550146705741]}",171,171,171,0,0
1757,251721,74,11,"vanua","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.849756768731,-16.785879445619017]}",171,171,171,0,0
1758,10329560,64,4,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.1590719207266,-16.44038738734666]}",171,171,171,0,0
1759,12284270,157,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.58379538705833,-16.505066087803257]}",171,171,171,0,0
1760,9837671,57,9,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.751421019075,-16.415863380090187]}",171,171,171,0,0
1761,9152422,163,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.40053906909793,-16.395651286197506]}",171,171,171,0,0
1762,21960495,373,8,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.9893847378383,-16.84462926520044]}",171,171,171,0,0
1763,20149653,90,5,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.41401379835975,-16.78776590771568]}",171,171,171,0,0
1764,14061849,123,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.35418600043738,-16.571361755771278]}",171,171,171,0,0
1765,7944499,41,6,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.5339388887897,-16.35091518504835]}",171,171,171,0,0
1766,4844893,115,10,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.86730369072643,-16.236110491737875]}",171,171,171,0,0
1767,24486926,46,1,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.76075892374803,-16.949193164271946]}",171,171,171,0,0
